Iteration,Individual,X,Y,Fitness
13,15,0.062936916,-0.088635323,0.598335937
13,16,0.102132269,-0.047871094,0.628489515
13,17,-0.016189736,0.119554499,0.68670459
13,18,0.119910556,0.025700324,0.703307721
13,19,0.035650829,0.118596295,0.714133971
13,20,-0.130049719,0.032053858,0.795528004
13,21,-0.142657394,-0.02835162,0.890284521
13,22,-0.139449585,-0.059760054,0.949963751
13,23,0.070318721,0.144299592,1.028538527
13,24,-0.150465895,0.06733396,1.065053343
13,25,-0.1606595,-0.05158065,1.093679234
13,26,0.170824846,0.012067515,1.106828719
13,27,0.167421207,-0.0499702,1.1447682
13,28,-0.063202852,-0.166428552,1.177999051
13,29,0.137076001,-0.112344769,1.186950741
13,30,0.174003758,0.046779203,1.190864232
13,31,0.086502601,0.159301268,1.215328014
13,32,0.053677421,0.175227875,1.219865496
13,33,0.015899797,-0.185860082,1.238092683
13,34,0.171504389,-0.071714662,1.249837362
13,35,-0.023674216,0.186936752,1.255557689
13,36,0.128337758,-0.133224098,1.259093183
13,37,-0.066438962,-0.17844115,1.286848417
13,38,-0.150574685,-0.117777959,1.313735383
13,39,-0.189749152,-0.054880303,1.343398731
13,40,0.175533165,-0.089199886,1.353869272
13,41,-0.15223515,-0.126444396,1.376599196
13,42,0.118237072,0.165216846,1.421748066
13,43,-0.077157473,0.192401614,1.438257645
13,44,0.175304488,-0.10742496,1.438993793
13,45,-0.032287459,-0.208358975,1.448625224
13,46,-0.163481072,-0.13057921,1.480083136
13,47,0.149595375,-0.147071442,1.487703247
13,48,-0.158888676,0.139698401,1.5033017
13,49,-0.200763686,0.079548732,1.513945034
13,50,0.14789519,0.153704624,1.520078717
13,51,0.196050901,0.095127828,1.539950665
13,52,0.195595232,-0.101631351,1.565469238
13,53,-0.168763926,-0.143597846,1.594772403
13,54,0.228167512,-0.027852352,1.606010558
13,55,-0.176795908,0.136922566,1.610984654
13,56,-0.226637877,-0.04771505,1.628061657
13,57,0.09908246,0.208404195,1.652316153
13,58,0.226232028,-0.061136852,1.657753681
13,59,-0.186423565,0.13544314,1.67064389
13,60,0.230160952,0.061577188,1.690136478
13,61,0.133912432,0.190359658,1.69017716
13,62,-0.102735334,0.215786335,1.724225243
13,63,0.107220436,-0.215103453,1.738729749
13,64,-0.183279063,0.152007149,1.744489473
13,65,0.195067365,-0.140544714,1.760162036
13,66,-0.194291445,0.143839318,1.773125357
13,67,0.141542624,-0.197376088,1.781890676
13,68,0.206954791,-0.133035909,1.804031708
13,69,-0.057182574,0.247827346,1.817025025
13,70,0.251207889,-0.049641733,1.826262313
13,71,0.094081759,0.23680233,1.847506289
13,72,-0.263972935,-0.007246886,1.874232688
13,73,-0.214442427,-0.136689845,1.876046566
13,74,-0.011775738,0.264914642,1.883215817
13,75,0.05511727,-0.257623641,1.887094501
13,76,0.218388334,-0.133755459,1.888962758
13,77,-0.012097011,0.265653679,1.889011881
13,78,0.180570983,0.180944404,1.90420448
13,79,0.071113759,0.256109175,1.916208997
13,80,-0.198414294,-0.165573537,1.925872606
13,81,0.151389075,0.216852173,1.969985213
13,82,0.13008516,0.234806052,1.986697507
13,83,-0.230224783,0.137349228,1.989709986
13,84,0.197913498,0.17756872,1.993360296
13,85,-0.077063364,-0.264874916,1.997840333
13,86,-0.058674727,0.272586805,2.006185763
13,87,0.12085249,-0.246004744,2.023407852
13,88,0.093811864,-0.26536797,2.054733407
13,89,0.281187246,-0.063010474,2.077905596
13,90,-0.180198446,-0.209020918,2.079363996
13,91,-0.106055385,0.264486251,2.092587762
13,92,0.272707867,0.091246901,2.097745512
13,93,0.033978045,-0.296565276,2.133813397
13,94,-0.069276649,0.291091584,2.161933916
13,95,-0.003139613,0.305086083,2.171531975
13,96,-0.032627826,0.30476668,2.188397396
13,97,0.094150638,0.287476818,2.208165542
13,98,0.288670005,0.103504672,2.247104073
13,99,-0.026477867,-0.317858178,2.268878912
14,0,0.012542283,-8.89E-04,0.039768472
14,1,0.011625758,-0.0207375,0.082233466
14,2,-0.015439624,0.020345789,0.089534834
14,3,-0.016118494,0.024200716,0.104626305
14,4,0.014509692,-0.034808886,0.144138578
14,5,0.043220143,-0.019145357,0.192236329
14,6,0.042029955,0.031761478,0.221543086
14,7,8.88E-04,-0.054926705,0.233764711
14,8,0.037187114,-0.043191125,0.245862349
14,9,0.054980233,0.022123709,0.258742802
14,10,-0.008087265,-0.063582026,0.287096956
14,11,0.06765557,-0.022677528,0.332259436
14,12,0.078141956,-0.023268303,0.398820634
14,13,0.013789907,-0.083439894,0.419094246
14,14,0.084837799,-0.034175191,0.468159524
14,15,-0.054787898,-0.074936353,0.479202793
14,16,-0.04165613,-0.089204972,0.519251455
14,17,0.09740267,-0.023782616,0.531202779
14,18,0.065020903,0.076552377,0.535536868
14,19,0.089564802,0.06067793,0.594119058
14,20,-0.113138427,-0.006865652,0.629195639
14,21,-0.081308388,-0.079765043,0.639786502
14,22,-0.117639426,-9.76E-05,0.662497311
14,23,-0.137501003,-0.005765615,0.823274248
14,24,-0.107561412,0.086463178,0.838627121
14,25,0.008485978,-0.141210235,0.855111983
14,26,-0.060509792,-0.130213038,0.88119095
14,27,0.149265125,-0.02315784,0.936546916
14,28,-0.089609532,-0.122036713,0.954166125
14,29,0.082673227,0.132616808,0.995075095
14,30,0.121171177,-0.099889065,1.004966645
14,31,-0.01774686,-0.161808118,1.035164529
14,32,-0.048280882,0.154971796,1.037547653
14,33,-0.162796607,0.018745723,1.044603201
14,34,-0.094088731,0.137595034,1.08905446
14,35,0.071556851,0.151674286,1.091256705
14,36,0.134323339,-0.103362885,1.115942678
14,37,-0.152308621,-0.078916537,1.12715701
14,38,-0.171515283,-0.027736078,1.130456818
14,39,-0.123221858,-0.11940994,1.136680194
14,40,0.052227562,0.165976603,1.139289554
14,41,0.177937346,8.66E-05,1.163449513
14,42,0.179459733,-0.00553556,1.177326736
14,43,0.114796622,-0.141142752,1.229762587
14,44,-0.132324231,-0.130568503,1.267522391
14,45,0.030990596,-0.190105078,1.293053872
14,46,0.16330102,-0.099188012,1.306766157
14,47,0.188923664,-0.051077465,1.326200902
14,48,-0.161895022,-0.105265832,1.3272523
14,49,0.006641738,0.197318822,1.330190502
14,50,0.050018694,-0.191004118,1.340721077
14,51,0.114219595,0.16110793,1.369542079
14,52,-0.186450348,-0.077359165,1.391355254
14,53,0.18624735,-0.080228809,1.400884304
14,54,0.171417788,-0.111411745,1.430479226
14,55,0.208372686,0.022257154,1.435162716
14,56,0.08385992,0.194823694,1.483398152
14,57,-0.069459991,0.202119567,1.489253759
14,58,-0.202921822,-0.067820017,1.490359905
14,59,-0.030347081,-0.217004458,1.517574337
14,60,0.127648334,0.176483256,1.555873138
14,61,0.093073517,0.200621408,1.566641423
14,62,-0.206652254,0.087776592,1.592029785
14,63,0.116151085,-0.19122273,1.602489104
14,64,-0.216442994,0.072576395,1.614243803
14,65,-0.208865525,0.091107362,1.622590505
14,66,0.233707136,-0.036283925,1.663310886
14,67,0.208171636,-0.103632548,1.670455472
14,68,0.185868357,-0.136541705,1.672874155
14,69,-0.050084544,0.233858995,1.691157771
14,70,0.051688701,-0.234333036,1.698536194
14,71,-0.094674335,0.217552543,1.704002524
14,72,0.005598805,-0.243659893,1.714532298
14,73,0.088068604,0.222550693,1.716639327
14,74,-0.055741539,0.235662932,1.718619773
14,75,-0.165433468,0.167216905,1.720875142
14,76,-0.245472226,0.020344106,1.737438397
14,77,0.131167873,-0.199777783,1.742843746
14,78,0.084228335,0.227812097,1.743095161
14,79,-0.247215467,0.01611817,1.747913314
14,80,-0.013372474,0.247650427,1.749595479
14,81,0.170143007,0.168145983,1.757027481
14,82,0.079092022,-0.233219838,1.767026161
14,83,0.113831844,0.215621666,1.772581324
14,84,0.095832612,-0.226080566,1.773582234
14,85,-0.168797079,-0.172884307,1.778788673
14,86,-0.058879501,0.244598098,1.796204882
14,87,-0.245185532,0.074843765,1.84495631
14,88,-0.15300602,0.197646369,1.848150714
14,89,-0.261328659,-0.013778695,1.856782317
14,90,0.248616913,-0.070407197,1.857853043
14,91,-0.033843526,0.259210163,1.860373082
14,92,0.104211223,0.237357148,1.89128435
14,93,0.254041181,0.069357511,1.895817804
14,94,0.191861815,0.169181889,1.904254138
14,95,0.267138288,0.020494447,1.905899637
14,96,-0.214206152,-0.151393428,1.952023772
14,97,0.034743535,-0.27244714,1.961537087
14,98,0.159910864,0.20936329,1.966173091
14,99,-0.025017991,0.27709522,1.984434884
15,0,0.035414089,-0.019810357,0.158113443
15,1,-0.016569327,-0.039443008,0.169087267
15,2,0.005870054,0.058737124,0.257149953
15,3,-0.059492264,-0.00229344,0.260076074
15,4,0.060416997,-0.042724004,0.349818033
15,5,0.041308054,-0.062773948,0.357240514
15,6,-0.001833008,-0.075384576,0.357823096
15,7,0.035832495,-0.075644281,0.414144653
15,8,-0.004987808,-0.086855673,0.435601623
15,9,-0.093989392,0.009119456,0.488079837
15,10,0.060897541,0.079099609,0.530787825
15,11,0.068767079,-0.077419998,0.559127997
15,12,0.105107036,0.017572415,0.577853494
15,13,0.073335235,-0.077598574,0.583867361
15,14,-0.025192348,0.105841983,0.595335098
15,15,0.049785267,0.097439448,0.6025979
15,16,-0.066906386,0.090289858,0.627198682
15,17,0.115561432,0.007507804,0.648286541
15,18,0.110805847,-0.0343609,0.65197196
15,19,0.1127933,0.04381198,0.692617868
15,20,-0.084079175,-0.089467683,0.711420138
15,21,-0.111522721,0.054207802,0.718174002
15,22,0.097742613,0.075876111,0.718816076
15,23,-0.050293599,0.128212866,0.829949782
15,24,0.138958721,-0.02964296,0.862437776
15,25,-0.11149999,0.102085288,0.953610788
15,26,-0.10394851,0.112869776,0.97367059
15,27,0.091078371,-0.126583984,0.993996335
15,28,-0.067647675,-0.144520181,1.019526552
15,29,0.123276651,-0.101785573,1.03020945
15,30,0.132520476,-0.09863578,1.076895098
15,31,-0.168198367,-0.013278937,1.085342167
15,32,0.118787797,0.118119034,1.099827487
15,33,0.115397808,-0.128420863,1.146060166
15,34,0.117998211,-0.127040408,1.15290852
15,35,-0.118331623,-0.135404251,1.211252429
15,36,0.052403816,0.176218336,1.224417069
15,37,-0.138031334,0.118077834,1.227714074
15,38,0.185415615,-0.008386663,1.229342603
15,39,-0.153239471,0.100878652,1.239836085
15,40,0.189757503,0.014339529,1.270050965
15,41,-0.132473503,0.133501529,1.287539294
15,42,0.123811329,-0.14756676,1.328254369
15,43,-0.070632957,-0.182887139,1.337710222
15,44,0.183592073,0.098906868,1.460652273
15,45,0.069668564,0.201620412,1.485918639
15,46,0.190340307,-0.104446521,1.538415493
15,47,0.038921563,0.218949906,1.547779027
15,48,0.142184629,-0.164757536,1.558707858
15,49,0.145310013,0.162597424,1.563261535
15,50,-0.211012753,-0.071488847,1.567403539
15,51,0.097323225,-0.201451768,1.591276946
15,52,0.001221811,-0.23065439,1.6084105
15,53,-0.008701238,0.230920935,1.612316842
15,54,-0.01922442,-0.234514802,1.648378535
15,55,0.030366489,0.234520515,1.660967683
15,56,0.034346415,-0.233840062,1.661295136
15,57,-0.232889076,0.040736183,1.664448577
15,58,-0.207862697,-0.109613153,1.695254198
15,59,0.208205848,-0.11218791,1.70981304
15,60,0.102921264,-0.214620042,1.716208474
15,61,-0.22898193,0.082221804,1.74503538
15,62,0.07305388,-0.233303638,1.748226325
15,63,0.041243777,0.250206723,1.802443199
15,64,-0.125996627,-0.213735721,1.817008006
15,65,0.093377636,0.233201878,1.817827788
15,66,-0.003159129,-0.260015406,1.842882589
15,67,0.259188585,-0.017926727,1.843026273
15,68,0.066059298,-0.2491955,1.850136128
15,69,0.006319226,0.262918822,1.865886721
15,70,-0.262633843,-0.031889856,1.883895089
15,71,0.003385505,0.265348302,1.883902681
15,72,0.049783407,0.261751352,1.906947879
15,73,-0.094945842,-0.244689581,1.909292044
15,74,-0.176900604,0.18597679,1.913216026
15,75,-0.056773021,0.265618707,1.950711272
15,76,-0.001694081,0.276398925,1.966952985
15,77,0.248021364,-0.106526139,1.978026037
15,78,0.25937648,0.089583853,1.997520993
15,79,-0.2796637,0.047285608,2.034377459
15,80,0.278871644,0.053750457,2.041097833
15,81,-0.286369566,-0.010143331,2.041892322
15,82,-0.173450298,0.209762375,2.045346869
15,83,-0.123213986,-0.24849496,2.051077299
15,84,0.215261303,-0.169305055,2.057508594
15,85,0.27151517,-0.086383668,2.073739514
15,86,0.169102495,-0.218338187,2.076356081
15,87,-0.125677313,0.251303771,2.081262671
15,88,0.170098847,0.221497876,2.102289591
15,89,0.243051716,-0.14504807,2.11463062
15,90,0.290697079,-0.053158222,2.123639356
15,91,-0.29087882,0.053991826,2.126535521
15,92,0.175211254,-0.221102209,2.127919438
15,93,-0.173964178,-0.223543641,2.136616825
15,94,0.26182055,0.125008625,2.15007004
15,95,0.189119676,0.212183639,2.150567182
15,96,-0.280739841,-0.099177819,2.179451877
15,97,0.28652364,-0.091335691,2.192834998
15,98,-0.126647462,0.267560783,2.195389934
15,99,-0.283320562,-0.102350036,2.207675105
16,0,-0.010301456,0.00672612,0.03882408
16,1,-0.012945399,0.026147507,0.105053262
16,2,0.008145814,-0.030188258,0.114274544
16,3,-0.001416276,-0.035473352,0.133628348
16,4,0.027749544,-0.023266478,0.137041407
16,5,-0.037000349,-0.023219758,0.173699803
16,6,-0.060305105,0.015485053,0.276241388
16,7,0.035523065,-0.06721082,0.362750791
16,8,-0.004947136,-0.078866192,0.381543034
16,9,-0.065610785,-0.047412916,0.395946688
16,10,-0.046150385,0.069232702,0.411233644
16,11,-0.05891139,0.065464141,0.445395332
16,12,-0.001018654,-0.088940846,0.449120872
16,13,0.10314723,0.006088168,0.55310064
16,14,-0.023074319,-0.100947976,0.555561077
16,15,0.081489126,0.089828273,0.699171996
16,16,-0.018092092,0.12698321,0.747742534
16,17,-0.092090026,0.088487115,0.752239532
16,18,0.073394052,0.114628189,0.820897527
16,19,0.103222987,-0.089595045,0.827671403
16,20,-0.034077669,-0.134696245,0.837034144
16,21,0.142073303,-0.001390179,0.860012848
16,22,0.096967287,0.104294242,0.877061532
16,23,-0.146092531,-0.020026959,0.905986009
16,24,0.145313498,0.056465535,0.984819941
16,25,0.158083888,-0.004792102,0.994937062
16,26,-0.088674413,0.136097659,1.050309278
16,27,-0.1621805,0.036724626,1.068552044
16,28,0.089917139,0.139834155,1.08411309
16,29,0.03412429,0.17303603,1.154415099
16,30,0.156307537,-0.085095165,1.185744387
16,31,0.003016218,-0.181671345,1.195647332
16,32,-0.125247376,-0.12745912,1.201508711
16,33,-0.17146738,0.061268603,1.212498618
16,34,-0.116078787,-0.14591682,1.270845582
16,35,-0.035876032,-0.18968801,1.298141739
16,36,-0.195003947,0.019332638,1.319130873
16,37,-0.165480779,0.104600237,1.350650942
16,38,0.101011836,-0.168213321,1.353122114
16,39,-0.007094078,-0.206790996,1.410681749
16,40,0.181913498,-0.094323736,1.426588512
16,41,-0.03149747,0.206242313,1.429681262
16,42,-0.2107593,0.009788888,1.44527563
16,43,-0.192316488,-0.084001061,1.464110642
16,44,0.089703511,0.18967405,1.4668546
16,45,0.132762853,-0.159805083,1.467346131
16,46,-0.216890105,-0.049136936,1.552122966
16,47,-0.209931603,0.072375353,1.561704465
16,48,-0.191544587,-0.108596273,1.567450413
16,49,-0.210221985,-0.085818466,1.61232995
16,50,0.231449744,-0.00948564,1.61697633
16,51,0.236684421,-0.006475638,1.658530204
16,52,0.051035893,0.231626675,1.675495228
16,53,-0.032250093,-0.239201952,1.701241385
16,54,0.038162212,-0.239527339,1.713051843
16,55,0.186195715,0.14394118,1.717332384
16,56,-0.207108574,0.115622468,1.717942732
16,57,0.185977825,-0.145498222,1.724815521
16,58,-9.99E-04,-0.245320502,1.727141849
16,59,-0.246965597,-8.75E-04,1.740252742
16,60,0.187077131,-0.147417273,1.743538849
16,61,-0.04283162,0.243538527,1.75308508
16,62,-0.246999192,0.028513105,1.75824874
16,63,-0.169020447,-0.175000247,1.793827091
16,64,0.097424235,0.2284069,1.797462001
16,65,0.229895472,-0.094846311,1.798545966
16,66,-0.063113665,-0.244878657,1.809206504
16,67,0.123143996,-0.215872289,1.818511456
16,68,0.256685251,0.031760709,1.83809198
16,69,0.152442919,-0.198441285,1.850364117
16,70,0.260968891,-0.017298446,1.856294442
16,71,-0.199137434,-0.153119515,1.858950673
16,72,0.195414105,0.160497517,1.876327812
16,73,0.221727535,-0.129519436,1.891634968
16,74,-0.216636138,-0.139897153,1.907987809
16,75,0.091164668,-0.246682569,1.910263925
16,76,-0.267233258,0.033352983,1.920668584
16,77,0.238415528,-0.113162352,1.93628128
16,78,0.233830882,0.120869013,1.937273298
16,79,-0.026105045,0.273551146,1.959299351
16,80,-0.219228653,0.150886901,1.983443651
16,81,0.218332115,-0.152357337,1.985194038
16,82,-0.045699864,0.273915287,1.989694826
16,83,-0.102875467,0.25227619,1.994306424
16,84,-0.112976868,-0.250365731,2.020807592
16,85,0.167263436,-0.212045688,2.02511052
16,86,0.115666646,0.249557272,2.02625376
16,87,0.256897793,0.107037227,2.043204617
16,88,0.223183889,0.158439793,2.050198887
16,89,-0.114318199,-0.255489717,2.062272934
16,90,-0.032243184,-0.287774705,2.069838957
16,91,-0.154503585,-0.234282935,2.103278746
16,92,-0.239381736,0.149951795,2.114194398
16,93,0.172294022,-0.222491879,2.120728545
16,94,0.072837151,-0.284645992,2.126557811
16,95,-0.073914636,-0.285296711,2.13390942
16,96,-0.291388952,0.069692337,2.164993705
16,97,-0.011760472,0.304888996,2.172520683
16,98,-0.297168286,0.055767456,2.173360445
16,99,-0.227992192,-0.177179844,2.182374128
17,0,-0.043931958,0.01291106,0.184444572
17,1,0.047903913,0.027688654,0.236292379
17,2,-0.006421996,0.066723183,0.304945669
17,3,-0.034375862,-0.062276523,0.331234353
17,4,0.064409092,0.030877813,0.332987414
17,5,-0.039181153,0.063646871,0.354532636
17,6,-0.077806865,-0.003797231,0.374123277
17,7,0.022592232,0.077708491,0.39471362
17,8,-0.033904747,-0.07350868,0.395392475
17,9,0.034638625,0.075582309,0.410259374
17,10,0.039158314,-0.080086629,0.452105313
17,11,-0.0936584,-0.009967015,0.486355469
17,12,0.025071702,0.094049432,0.509807615
17,13,0.074957027,0.067395904,0.538315911
17,14,0.102964002,0.01616015,0.560170842
17,15,0.099216553,0.034168858,0.566849503
17,16,-0.104728195,0.010369661,0.567533461
17,17,0.104527548,0.013164214,0.568492155
17,18,-0.050169524,-0.092606042,0.571320239
17,19,0.105286184,-0.023197394,0.58766446
17,20,-0.107402037,0.041375771,0.645654091
17,21,0.027663793,-0.116344173,0.67935262
17,22,0.065941686,-0.106842785,0.73249736
17,23,0.084611614,0.095573936,0.751556821
17,24,0.007637021,0.139972226,0.844442654
17,25,-0.115478947,0.080669259,0.862168897
17,26,0.061894422,-0.132825074,0.906473523
17,27,-0.147419389,-0.018767167,0.915483616
17,28,-0.142402176,-0.057342391,0.964679163
17,29,0.110552388,-0.107721306,0.981868226
17,30,-0.136488115,-0.087021959,1.04492811
17,31,-0.038944081,0.167895364,1.121149379
17,32,0.175189262,-0.019454484,1.150616311
17,33,-0.122069785,-0.125828953,1.170568583
17,34,0.074185949,-0.162678287,1.1888808
17,35,-0.05477407,-0.173367239,1.207718655
17,36,0.037310071,-0.181666136,1.23337774
17,37,-0.183469363,-0.030306133,1.235800939
17,38,0.069823316,0.173513225,1.258975838
17,39,-0.175117032,-0.080287865,1.312514705
17,40,0.167703478,0.106234105,1.375750515
17,41,0.050482177,-0.196413958,1.386795255
17,42,0.209403716,0.002513273,1.431627378
17,43,0.093282268,-0.184904231,1.445163576
17,44,0.119091045,-0.169384034,1.456843763
17,45,0.161556663,0.12916344,1.458172616
17,46,0.087599045,-0.1963975,1.510876843
17,47,0.115434136,0.180095331,1.516090432
17,48,-0.056925968,0.211301512,1.526050624
17,49,0.22022823,-0.018738264,1.530631319
17,50,0.107300532,-0.189409404,1.545015833
17,51,-0.077714211,0.205713757,1.546601636
17,52,-0.103073151,-0.193608688,1.556914483
17,53,-0.129907942,0.175643317,1.56258032
17,54,0.126980426,0.184277614,1.608471641
17,55,0.205331418,-0.097788449,1.62316621
17,56,0.102721798,-0.20482385,1.640931646
17,57,0.189089826,-0.127430293,1.645773441
17,58,-0.17626682,-0.145612079,1.658437759
17,59,0.027757654,-0.237414592,1.680882577
17,60,-0.226543027,0.072287636,1.693058262
17,61,0.139949304,0.188757576,1.712474918
17,62,0.231664178,-0.073237308,1.736060005
17,63,0.196433669,-0.134401695,1.736187726
17,64,-0.191888441,-0.140366528,1.736828174
17,65,0.141792255,0.193318629,1.754845819
17,66,-0.184252644,-0.156957076,1.780608143
17,67,-0.005484578,0.254052555,1.79687442
17,68,-0.076011451,0.238954059,1.801072472
17,69,0.24538041,0.069466254,1.830529537
17,70,-0.126058524,0.215574376,1.830580415
17,71,0.182039504,-0.169203874,1.840494922
17,72,0.013366913,-0.261196215,1.855529204
17,73,-0.11728764,-0.224945976,1.856903155
17,74,-0.006210082,-0.265558084,1.886063157
17,75,0.256540549,-0.058959431,1.887784397
17,76,-0.263187162,-0.03615608,1.894044086
17,77,-0.030320043,0.267071535,1.915544171
17,78,-0.142502821,-0.216471637,1.920383515
17,79,-0.266721673,0.041814425,1.929622485
17,80,0.246601951,0.097075314,1.931255461
17,81,-0.208578286,0.154708592,1.931958074
17,82,-0.042206668,-0.268560182,1.944026397
17,83,0.178132789,-0.190698931,1.9507944
17,84,-0.19818306,0.174763576,1.978436406
17,85,-0.049512044,-0.271949693,1.982335099
17,86,0.112343108,-0.246850299,1.993263462
17,87,-0.078270499,0.264994802,2.002272214
17,88,0.14109365,0.229958325,2.006388056
17,89,-0.132494021,-0.236577025,2.010399932
17,90,0.016339422,-0.282100009,2.014099393
17,91,0.282814604,0.02059346,2.022352926
17,92,0.219194702,-0.159446524,2.029113506
17,93,0.037000243,0.284382363,2.051821311
17,94,0.234905246,-0.143450108,2.051881881
17,95,-0.039448322,-0.286550925,2.070871006
17,96,0.08010932,-0.275063527,2.07968833
17,97,0.162379923,0.23001573,2.116091525
17,98,-0.115396535,0.266614112,2.143268715
17,99,0.23978075,-0.156361306,2.148923577
18,0,-0.028025331,-0.033309458,0.172951567
18,1,-0.011631701,0.044583366,0.185919328
18,2,-0.035573822,-0.041256633,0.231565222
18,3,0.043603416,-0.040190128,0.259219033
18,4,-0.061519043,-0.01709916,0.285776834
18,5,0.045314739,0.06174153,0.366786523
18,6,-0.074556747,-0.043753056,0.433477887
18,7,-0.081239498,-0.038755682,0.458165999
18,8,0.02461354,-0.089670849,0.478420728
18,9,-0.024551048,0.091187469,0.488788847
18,10,0.053382451,0.078055604,0.491681849
18,11,-0.050302092,-0.089761492,0.553010458
18,12,0.103745049,0.014298427,0.563833735
18,13,0.042854152,0.097072821,0.576581702
18,14,0.020745554,0.110262766,0.621042477
18,15,0.097343758,0.055365837,0.623065233
18,16,0.115956922,-0.016228869,0.658709791
18,17,0.114350406,0.030698411,0.670308046
18,18,0.118637764,0.005106324,0.671244677
18,19,-0.099816657,-0.065212062,0.681340833
18,20,0.10867535,0.052835027,0.69258911
18,21,0.119460886,-0.029686124,0.707422779
18,22,0.060187871,0.12418666,0.834270411
18,23,-0.138412578,-0.016810405,0.838848513
18,24,0.135231285,-0.05100523,0.88700452
18,25,-0.145100658,0.025987314,0.906356364
18,26,-5.23E-04,-0.149861101,0.924930507
18,27,-0.149976014,0.001756084,0.925981942
18,28,-0.033142596,0.147566384,0.939792134
18,29,-0.140112384,0.056009775,0.942003072
18,30,0.125459366,0.090493599,0.982936974
18,31,0.127026127,0.095330694,1.019970679
18,32,-0.066425016,0.149460977,1.053617866
18,33,0.036947255,-0.16058212,1.055690529
18,34,-0.165814996,-0.007942947,1.061763682
18,35,0.032958621,-0.16429362,1.078648538
18,36,0.083708153,-0.146937363,1.107428137
18,37,0.001201552,0.171700956,1.110172782
18,38,0.110211802,-0.132485944,1.142573533
18,39,-0.016250582,0.175179888,1.14731806
18,40,0.176911641,-0.007952381,1.15645184
18,41,-0.172632775,-0.055082219,1.202581541
18,42,0.172346573,0.056899816,1.205748335
18,43,0.166273144,-0.073652411,1.215396562
18,44,0.161865092,0.084778266,1.227427796
18,45,-0.185403477,0.019966561,1.238153551
18,46,0.139017757,-0.122563127,1.261772886
18,47,-0.085764123,-0.171871381,1.310053661
18,48,0.025884148,-0.195091417,1.327607649
18,49,-0.151689787,-0.119284578,1.330412594
18,50,-0.108558321,-0.168349762,1.392652253
18,51,0.05229068,0.202306158,1.440125602
18,52,0.149634712,0.14080382,1.447719181
18,53,-0.208194159,0.035023887,1.451797642
18,54,0.210163986,-0.056275034,1.515032411
18,55,-0.167112684,0.132844416,1.518997395
18,56,0.065826721,0.207642037,1.522186687
18,57,-0.198713675,0.088617213,1.53322681
18,58,0.185452373,-0.116851933,1.56322021
18,59,0.091175945,-0.201504088,1.565581386
18,60,-0.030912867,-0.22305073,1.568282109
18,61,0.05510858,0.218270485,1.577875283
18,62,-0.198323949,0.104379967,1.598941543
18,63,-0.004483027,0.230346082,1.606314122
18,64,0.090843336,0.209886192,1.629450956
18,65,0.209419832,-0.094943457,1.642603538
18,66,0.125436787,0.200108801,1.715336009
18,67,0.21751528,0.102273529,1.735309556
18,68,-0.16630364,0.16911386,1.738664096
18,69,-0.243912546,-0.037794743,1.747229227
18,70,-0.153330019,-0.183791421,1.755834652
18,71,-0.113799288,0.217603639,1.787083061
18,72,0.156893112,-0.192713241,1.837160117
18,73,0.19145807,0.162035251,1.859013429
18,74,-0.16990025,-0.185235029,1.865498051
18,75,-0.139477344,-0.213098515,1.881063094
18,76,-0.084268629,0.247970478,1.896022626
18,77,0.210920489,0.145948447,1.900189126
18,78,0.19894206,0.161985336,1.908498381
18,79,0.092356124,0.246299408,1.911705101
18,80,0.107514619,0.241236708,1.933051267
18,81,0.041743899,0.269142536,1.947594164
18,82,-0.183962282,0.184937771,1.950346793
18,83,-0.03297214,0.272322451,1.95823066
18,84,0.212035187,-0.156638742,1.965927238
18,85,0.255075503,-0.09121011,1.971928853
18,86,0.277748712,0.011496341,1.979514701
18,87,-0.147597482,0.221958487,1.984727005
18,88,-0.091236241,0.257376711,1.988702112
18,89,-0.090485369,-0.258026828,1.990828819
18,90,-0.172660128,-0.20474292,2.008409938
18,91,-0.175030926,0.204131393,2.018236823
18,92,0.111595975,0.250989808,2.019576707
18,93,0.153336021,0.223085596,2.02245664
18,94,-0.044257588,0.278780375,2.022677367
18,95,-0.048129353,0.278518886,2.027642796
18,96,-0.078546749,0.268452616,2.028036075
18,97,-0.183198452,-0.200857324,2.045432005
18,98,-0.188762695,-0.196391067,2.050869504
18,99,0.250081284,0.126081223,2.074618293
19,0,0.010225278,-6.23E-04,0.031767075
19,1,-0.046462705,-0.004084221,0.188829512
19,2,-0.00909539,-0.054317661,0.234592106
19,3,0.016551408,-0.057633754,0.262714925
19,4,-0.059903846,0.032557427,0.312631955
19,5,0.066763621,-0.021651134,0.324855255
19,6,-0.025551487,0.073411018,0.373576967
19,7,0.045251743,0.064547811,0.381651039
19,8,0.048805452,0.069753673,0.424597263
19,9,0.092442072,-2.76E-04,0.473763084
19,10,0.01791703,-0.093364144,0.492984714
19,11,-0.068503566,0.068792932,0.51062272
19,12,-0.066471067,0.073182662,0.523815293
19,13,-0.055998612,0.084711815,0.543355451
19,14,0.038112595,-0.103377506,0.607148264
19,15,-0.078221684,0.079777354,0.62258158
19,16,-0.108914371,0.028288618,0.624239067
19,17,-0.109287974,-0.029253796,0.629032047
19,18,-0.114834596,0.015114558,0.648784154
19,19,0.122803213,-0.001375672,0.70330682
19,20,0.102207215,0.067409355,0.707371973
19,21,-0.008288095,-0.124316217,0.71765176
